review_date,review_title,review_comment,review_rating,review_link
10 May 2021,Brilliant,Best movie Omg can we just all agree this is what we want from hollywood I was only 16 when I watched it and fount it a heartbreaking disappointing love story But it s not This is an inspiring story for all who dream Ryan gosling never fail neither does Emma,9,https://www.imdb.com/review/rw6900336/?ref_=tt_urv
20 January 2017,Dear Hollywood,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,6,https://www.imdb.com/review/rw3623899/?ref_=tt_urv
18 January 2017,La La Land - how musicals should be.,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,9,https://www.imdb.com/review/rw3622096/?ref_=tt_urv
29 September 2018,Aesthetic vs Plot!,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,7,https://www.imdb.com/review/rw4368037/?ref_=tt_urv
12 April 2022,La La LOVELY!,Absolutely gorgeous Brilliant music Wonderfully charismatic A feast for the eyes and ears That ending is just the perfect cherry on top Really amazing stuff,10,https://www.imdb.com/review/rw8054041/?ref_=tt_urv
28 September 2020,Let's make Nostalgic...,WOW this movie is only there for nostalgic Painfully overrated and dumb movie,,https://www.imdb.com/review/rw6131763/?ref_=tt_urv
21 October 2017,For now a 7.,This is a film I am planning to watch again not because I loved every second of it but because I need to figure out if it is actually a good movie because I didn t give it an honest chance Let me explain The first half of the film was boring as heck because the characters were one note with millimeters of depth between the both of them So I pulled out my phone and more or less started using the film as background entertainment I even started watching YouTube videos over the actual film Then the end of the film which looks amazing happened and I was like cr p I should have gave the film a real shot So yeah I ll rewatch it someday maybe soon and revisit this review if I remember,7,https://www.imdb.com/review/rw3837930/?ref_=tt_urv
2 February 2017,Mesmerising,This film is sublime The way it s shot the acting the score the dancing the plot It s a classic film in the mould of Singin in the rain but set in the present day with the same concerns It s a love story with a realistic ending The message you come away with is follow your dreams without it feeling too saccharine I have not been that affected by a film in years which is why I chose to write a review as I never write on here This film has been given a lot of hype and is bound to win several awards but in this case they are very much deserved It s a such a well made film on every front Can t fault it Don t listen to some of miserable reviewers like the one on the main page,10,https://www.imdb.com/review/rw3631878/?ref_=tt_urv
15 January 2022,Boring and formulaic musical,I do not understand the nice reviews This is just a formulaic standard musical with almost no story Cringe choreographies and boring Perhaps if you are fascinated by Hollywood you will find some substance The only good thing in this movie is Emma Stone,3,https://www.imdb.com/review/rw7762292/?ref_=tt_urv
1 January 2019,Not half bad,La La Land was not too bad The strengths of this film are the acting performances Gosling and Emma Stone hit it out of the park and bring a very simple story to life It is nice to see a musical like this in the 21st century The 50 s and 60 s saw a whole bunch of successful musicals released and then there was a decrease This musical cannot obviously be compared to powerhouses like My Fair Lady or Mary Poppins but it is somewhat decent Arguably Chazelle s best work to date his films have not been particularly good He is a mediocre film maker So this marks a big improvement What I also liked was how this was not a silly romance but something different 7 5 10,6,https://www.imdb.com/review/rw4551841/?ref_=tt_urv
7 December 2016,Even Van Gogh would love it,One of the best cinematic experience of the decade What makes a great movie great is a team and its packaging screenplay cinematographer music choreographer dress hair stylist director and producer La la Land is one of the such movies that has complete package Every frames and scene and screenplay remind of work of purist who finds the lost dream The scene of dancing among stars or singing during sunset or climax scene the Damien Chazelle s work is art will be a landmark cinema in itself If you re jazz fan do watch it If you re not a jazz fan you do not miss it,10,https://www.imdb.com/review/rw3593246/?ref_=tt_urv
25 February 2017,dull,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,3,https://www.imdb.com/review/rw3647629/?ref_=tt_urv
1 December 2018,The Critics Have Gone La La In The Head,Story is cliche boo hoo she thinks he s not following his dream eye rolls The songs are utterly not memorable The singing acting and dancing are meh to average This movie dragged for me It s a miss This boring bland blah musical is beyond bad,,https://www.imdb.com/review/rw4487843/?ref_=tt_urv
20 November 2020,Fantastic,One of the few films which is able to capture respect of individual dreams over changing other person for togetherness A masterpiece End is brilliantly filmed,9,https://www.imdb.com/review/rw6288291/?ref_=tt_urv
6 November 2017,Romantic Sweet,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,6,https://www.imdb.com/review/rw3851497/?ref_=tt_urv
20 February 2017,"Wonderful, Excellent, Gorgeous, etc.",THIS This right here is what I love about movies This film right here is why I put myself through going pretty much every weekend to see the latest critically acclaimed masterpiece that turns out to flop in the hopes that one day this will happen La La Land is beautiful soaring fun uplifting dramatic gorgeous and basically everything that makes us smile I was grinning throughout the entire first act This is an original live action musical something we don t get to see too often in movies today Could it have been a bit of a missed opportunity to cast two white actors in a movie about jazz Yes it could have been but Emma Stone and Ryan Gosling shone On their own they are both bright stars but put them together and they light up the world Chemistry which is such a big missed ball in Hollywood these days is undeniable between the two of them It just WORKED I cannot praise the soundtrack enough The songs are brilliant and catchy and bright I m still listening to it months after seeing the film Also the choreography and costumes and the aesthetic of it all The musical scenes are filmed with such fluidity it is magnificent The movie is given a retro feeling but takes place in modern times The color palette of bright primary colors for Stone s character and more muted browns and blues for Gosling worked perfectly with the themes and their relationship The ending as abrupt as it may be was certainly beautiful and no one can say it was unsatisfactory,10,https://www.imdb.com/review/rw3642793/?ref_=tt_urv
14 November 2021,"Splashy throwback musical is lush, vivid, fun, but hardly a classic",Bright vivid and lavishly produced modern day musical about a struggling LA musican Ryan Gosling and actress Emma Stone is a charming throwback musical love story Camera costumes and photography do most of the heavy lifting when it comes to the musical dance sequence elements making up for the stars limited abilities but Gosling and Stone give the film a whole lot of heart and soul They present fully fleshed out characters as compared to most movie musicals where characters are less developed and are more or less simply character archetypes The old fashioned Gershwin like score and songs are terrific and Emma Stone has a surprisingly good breathy singing voice Even if Gosling is less talented in the singing department he makes up for it with a fine performance Although La La Land does bring some welcome realism to it s story not typically seen in musicals it does not go nearly as dark or subversive as Jacques Demy s The Umbrellas of Cherbourg or Martin Scorsese s New York New York which were more a deconstruction of the musical as a genre Overall La La Land is a charming throwback for fans of old fashioned movie musicals even if it s more of a novelty than a true classic Still I have to admit I prefer Peyton Reed s homage to Rock Hudson and Doris Day films with his Down with Love which although wasn t really a musical outside of the one closing number but it s throwback feel was far more nostalgic for me,7,https://www.imdb.com/review/rw7545246/?ref_=tt_urv
10 May 2021,Should Have Won Best Picture,In a year where there were no stand out movies this is the movie that should have won Best Picture Yes it s a bit of fluff but at least it was entertaining and told a heartfelt story full of what if s It s a movie that is watchable and can be viewed multiple times Contrast that to the politically correct but slow and plodding Moonlight which was hard to watch even once Oh well while this movie depicts one aspect of Hollywood the fact that Moonlight won best picture unfortunately shows another side,10,https://www.imdb.com/review/rw6900282/?ref_=tt_urv
27 December 2021,Jazz and acting,La La Land has great acting great songs great music really good dance choreography and pretty visuals The romance is nice and I like how they talk about what they like to do so they can learn about each other I like Ryan Gosling s character and how passionate he is about Jazz music I also liked Emma Stone s character and I liked how much she wanted to be a famous actress The songs are really good They are catchy and really nice to listen to alongside the jazz music The jazz music was also catchy and is really pretty sounding I liked how skilled the actors were in dance scenes and music numbers also Ryan Gosling s skills in playing the piano was really good You would have to watch this movie for yourself I just enjoyed how simple the movie was and how it came up with wonderful moments and music while also giving you a classic Hollywood feel from back in the day,8,https://www.imdb.com/review/rw7690674/?ref_=tt_urv
10 April 2017,Not enough musical in this,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,7,https://www.imdb.com/review/rw3682142/?ref_=tt_urv
25 June 2017,"It's a struggle to watch, Really! I want my time back",I gave 2 rating for the message otherwise I d have given 1 Let me ask you one question have you ever watched Bollywood movie In any of your answer I d like to conclude that Bollywood movies are boring because they have song concept a dance concept in the middle of the movie Well it follows the same way IF YOU WATCH THIS MOVIE your life will become different YOU WILL DEFINITELY SEE YOUR TIME MORE PRECIOUS WILL NEVER TRY TO WATCH THESE type of melodramatic movies again And if you have free time you may like it It s just too much of overrating I REALISED THAT Oscar CAN BE GIVEN TO ANY senseless MOVIE,2,https://www.imdb.com/review/rw3738498/?ref_=tt_urv
19 January 2017,A very pleasant surprise,There has been a lot of hype about La La Land A modern take on the old style Hollywood musical dancing singing and romance with everybody living happily ever after This kind of movie doesn t normally float my boat but Damien Chazelle the director made the brilliant 2014 hit Whiplash so I thought I d give it a try I had a smile on my face through most of the movie the songs while not greatly memorable fit the scenes well I m more Fred Ward than Astaire so my knowledge of choreography is zip but the dancing seemed fine to me There is a good chemistry between the lead actors played by Emma Stone and Ryan Gosling and I think the cinematography is superb the use of colour is fantastic Overall not being a lover of musicals I was very surprised by how much I liked it A solid 7 10,7,https://www.imdb.com/review/rw3622972/?ref_=tt_urv
20 September 2021,i cannot believe how bad this movie was given alll the hype!!,Where do i start Te intro number was too long and sort of silly with drivers stuck on the road singing and dancing The leads male and female are really bad at s singing and dancing true triple threats are not many and every actor cannot sing and dance when told to do so for a role Emma s was exceptionally bad at singing Very bad attempts to imitate the great musicals of the past with great singers and dancers The musical numbers were too long or it seemed that way cause they were so bad After all the hype and accolades i was shocked by how bad this was Last of all the acting and story line were so boring,2,https://www.imdb.com/review/rw7363976/?ref_=tt_urv
22 June 2023,This is movie which make you feel love. THIS IS THE CINEMA,The story telling of this movie is so fabulous The movie makes you feel love and reminds you that beautiful feeling that you felt when you were are in love What if all things were worked out what if the dream that we have imagined together was true damn why did I watch this film man still emotion aside I don t usually prefer to watch romantic movies but still I decided to watch and i dont regret that Some stories stays with you throughout your life and this is is one the movie that is going to feel that spot The storytelling is so amazing every cast is perfect the direction the storyline This is the cinema,9,https://www.imdb.com/review/rw9140160/?ref_=tt_urv
6 February 2017,Gosling-Stone Chemistry Keep It Together,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,8,https://www.imdb.com/review/rw3634716/?ref_=tt_urv
27 January 2017,This is going to be a classic,I have very wide tastes in cinema but I generally avoid two genres musicals and horror However I was always going to make an exception for La La Land following the vibes from the festivals and indeed by the time I caught up with the movie it had already been nominated for no less than 14 Academy Awards putting it up there with other record holders All About Eve 1950 and Titantic 1997 Among massive support the film has had its critics OK the plot and characterisation are slight but essentially this is a homage to the old fashioned Hollywood musical and we don t need a complicated narrative or lots of back story Instead we have gorgeous colours and wonderfully zooming and swirling cinematography with uplifting dance sequences and a memorable soundtrack composed by Justin Hurwitz OK I ve heard better singing and I ve seen better dancing but Ryan Gosling as Seb and Emma Stone as Mia are playing a jazz pianist and an actress respectively and their singing and dancing is much more than adequate These are two glorious performances Writer and director Damien Chazelle has given us a movie such a contrast in tone and style from his previous Whiplash which is destined to be a classic and become a long running stage show it is structured into five acts based on the seasons The vibrant sequence before the title reminiscent of a scene from Fame is shown is worth the price of admission alone musical numbers seemingly shot in a single take hold the attention and bring a smile to the face a scene where the two leads first hold hands in a cinema is pure romance the dance sequence in the Griffith Observatory is absolute magic and the bitter sweet ending not what I expected but a realistic conclusion to a work that urges us to strive for our dreams whatever the cost I just loved this movie and I m sure I ll see it again and again Meanwhile I went straight out of the cinema and bought the soundtrack,,https://www.imdb.com/review/rw3627955/?ref_=tt_urv
25 November 2021,It is an unforgettable film,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,9,https://www.imdb.com/review/rw7584289/?ref_=tt_urv
21 January 2017,Here's to the ones who dream,SCORE 10 10 I have one word to describe my experience watching this movie Serotonin Even when I was completely sobbing in complete depression I still could not help but marvel at the beauty of what I was experiencing When this movie first came out I remember leaving the theater so frustrated at how it ended How could they build up such a beautiful bond between Ryan Gosling and Emma Stone s characters just for them to rip my young heart out by them not ending up together I was furious and never went back to watch it until now You know who I can thank for that Nicole Kidman I am an AMC A List member and every single time her ad plays before a movie I see the short clip from La La Land This movie tackles so many deep topics about life some of which I am in the heat of battle with There is so much pressure to hold a steady job in order to survive in today s world In Sebastian s case he took the steady paying job at the sacrifice of both his dreams and relationship It s amazing what we will tell ourselves to convince ourselves that we are happy Safety is comfort and comfort leads to happiness But we only get one life on this earth Why would we spend it doing something we don t like for the chance that everything else will work out In Mia s case all she wants was for Sebastian to be supportive of her dream as much as she was for him Sure it stung a lot for her to have a low turn out at her play but it hurt way more for Sebastian not to show up Once they split and he receives the call from the casting agent we see a complete switch in his mentality and the story unfolds beautifully from there Mia gets the part goes to Paris and then 5 years later we are presented with the sad reality that she had moved on had a child and was living her best life And then her and her husband take an unexpected turn to avoid traffic and stumble upon a surprise venue Half way through the movie I was actually inspired to learn Mia and Sebastian s theme on piano and I can t help but cry while playing it because of the meaning behind the song It was their song The song she heard when she first met him and the song she hears 5 years later when walking into a random Jazz bar one night only to find that it was Sebastian s Not only that but the name of the place was Seb s the name that she suggested We then get a scene of what would have happened if things had all gone right and we see a life where Mia and Sebastian are together and happy but are quickly reminded of reality which teaches a very important lesson We can only move forward 2 people once in love forced to go their separate ways to follow their dreams are once again together sharing a magical moment with the song that started it all 6 years ago I didn t understand but now I do They both found happiness and neither of them would have done it without the other We never know why we are in certain peoples lives but the power we hold to make a difference is immense Now it is my turn to discover what my dream is I am currently trapped in the world of security and stability and the fear of doing something I am not comfortable with This movie has changed my life and I hope to look back in 10 20 30 40 years to credit this film for being the catalyst for me to start living my life the way I want,9,https://www.imdb.com/review/rw3624323/?ref_=tt_urv
